CVE-2020-17043||Windows远程访问权限提升漏洞该CVE ID在CVE-2020-17025、CVE-2020-17026、CVE-2020-17027、CVE-2020-17028、CVE-2020-17031、CVE-2020-17032、CVE-2020-17033、CVE-2020-17034、CVE-2020-17055中唯一。
CVE-2020-25141||在Observium Professional, Enterprise & Community 20.8.10631发现一个问题。由于有可能在其中注入和存储恶意的JavaScript代码，因此容易受到跨站脚本攻击（XSS）。这可以通过/device/device=140/tab=wifi/view= URI发生。
CVE-2020-25142||在Observium Professional, Enterprise & Community 20.8.10631发现一个问题。如果任何链接和表单缺乏不可预测的CSRF令牌，它就会受到攻击。没有这样的标记，攻击者可以伪造恶意请求，例如通过/addsrv URI添加设备设置。
CVE-2020-25143|||在Observium Professional, Enterprise & Community 20.8.10631发现一个问题。由于有可能在畸形的参数类型中注入恶意的SQL语句，因此容易受到SQL注入的影响。这可以通过/ajax/device_entities.php?entity_type=netscalervsvr&device_id[]=发生，因为/ajax/device_entities.php。
CVE-2020-25144||在Observium Professional, Enterprise & Community 20.8.10631发现一个问题。由于存在不受限制地加载任何带有inc.php扩展名的文件的可能性，因此容易导致目录遍历和本地文件包含。包含其他文件（即使只限于上述扩展名）可能导致远程代码执行。这可以通过/apps/?app=.../ URIs发生。
CVE-2020-25145||在Observium Professional, Enterprise & Community 20.8.10631发现一个问题。由于存在不受限制地加载任何带有inc.php扩展名的文件的可能性，因此容易导致目录穿越和本地文件包含。包含其他文件（即使仅限于所述扩展名）可能导致远程代码执行。这可以通过/device/device=345/?tab=ports&view=./ URIs发生，因为device/port.inc.php。
CVE-2020-25146||在Observium Professional, Enterprise & Community 20.8.10631发现一个问题。由于有可能在其中注入和存储恶意的JavaScript代码，因此容易受到跨站脚本攻击（XSS）的影响。这可以通过la_id到/syslog_rules URI的edit_syslog_rule发生。
CVE-2020-25147||在Observium Professional, Enterprise & Community 20.8.10631发现一个问题。由于有可能在畸形的参数类型中注入恶意的SQL语句，因此容易受到SQL注入的影响。这可能通过用户名[0]到默认URI发生，因为includes/authenticate.inc.php。
CVE-2020-25148||在Observium Professional, Enterprise & Community 20.8.10631发现一个问题。由于有可能在其中注入和存储恶意的JavaScript代码，因此容易受到跨站脚本(XSS)的攻击。这可能通过/iftype/type=发生，因为 pages/iftype.inc.php。
CVE-2020-25149||在Observium Professional, Enterprise & Community 20.8.10631发现一个问题。由于存在不受限制地加载任何带有inc.php扩展名的文件的可能性，容易造成目录遍历和本地文件包含。包含其他文件（即使仅限于所述扩展名）可能导致远程代码执行。这可以通过/device/device=345/?tab=health&metric=./发生，因为device/health.inc.php。
CVE-2020-2515||在Oracle数据库服务器的ODBC数据库网关组件中存在漏洞。受影响的支持版本有11.2.0.4、12.1.0.2、12.2.0.1、18c和19c。难以利用的漏洞允许具有创建会话权限的低权限攻击者通过OracleNet进行网络访问，破坏ODBC的数据库网关。成功攻击该漏洞可导致未经授权更新、插入或删除部分ODBC数据库网关可访问的数据，以及未经授权读取ODBC数据库网关可访问的数据子集和未经授权造成ODBC数据库网关部分拒绝服务（部分DOS）的能力。CVSS 3.0基础得分5.0（保密性、完整性和可用性影响）。CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L)。
CVE-2020-25150||在B.Braun Melsungen AG SpaceCom版本L81/U61和更早的版本，以及数据模块compactplus版本A10和A11中的相对路径遍历攻击允许拥有服务用户权限的攻击者上传任意文件。通过上传特制的tar文件，攻击者可以执行任意命令。
CVE-2020-25151||受影响的产品没有正确验证输入，这可能允许攻击者对NIO 50（所有版本）执行拒绝服务攻击。
CVE-2020-25152||B.Braun Melsungen AG SpaceCom管理界面L81/U61版及以前的版本，以及数据模块compactplus A10和A11版中存在会话固定漏洞，允许远程攻击者劫持网络会话并提升权限。
CVE-2020-25153||MOXA NPort IAW5000A-I/O固件2.1版或更低版本的内置网络服务不要求用户拥有强密码。
CVE-2020-25154||B. Braun Melsungen AG SpaceCom device Version L81/U61 and earlier, and the Data module compactplus Versions A10 and A11的管理界面存在开放式重定向漏洞，允许攻击者将用户重定向到恶意网站。
CVE-2020-25155|||受影响的产品传输未加密的敏感信息，这可能允许攻击者在NIO 50（所有版本）上访问这些信息。
CVE-2020-25156||B. Braun Melsungen AG SpaceCom版本L8/U61和数据模块compactplus版本A10和A11及更早版本中的主动调试代码使拥有加密材料的攻击者能够以root身份访问该设备。
CVE-2020-25157||R-SeeNet网页（1.5.1至2.4.10）存在SQL注入问题，允许远程攻击者在数据库上调用查询并检索敏感信息。
CVE-2020-25158||B.Braun Melsungen AG SpaceCom Version L81/U61 and earlier, and the Data module compactplus Versions A10 and A11中存在反射式跨站脚本（XSS）漏洞，允许远程攻击者将任意网页脚本或HTML注入到不同位置。
CVE-2020-25159||499ES EtherNet/IP（ENIP）适配器源代码存在基于堆栈的缓冲区溢出漏洞，这可能允许攻击者发送特制的数据包，从而导致拒绝服务条件或代码执行。
CVE-2020-2516||在Oracle数据库服务器的核心RDBMS组件中存在漏洞。受影响的支持版本为12.1.0.2、12.2.0.1、18c和19c。容易被利用的漏洞允许拥有创建物化视图和创建表权限的高权限攻击者通过OracleNet的网络访问来破坏核心RDBMS。成功的攻击需要攻击者以外的人的互动。对该漏洞的成功攻击会导致对Core RDBMS的一些可访问数据进行未经授权的更新、插入或删除。CVSS 3.0基础得分2.4（完整性影响）。CVSS向量：（CVSS:3.0/AV:N/AC:L/PR:H/UI:R/S:U/C:N/I:L/A:N）。
CVE-2020-25160|||B. Braun Melsungen AG SpaceCom Version L81/U61 and earlier, and the Data module compactplus Versions A10 and A11中不恰当的访问控制使攻击者能够提取和篡改设备的网络配置。
CVE-2020-25161||WebAccess/SCADA版本9.0及之前的WADashboard组件可能允许攻击者控制或影响文件系统上的操作路径，并以管理员身份远程执行代码。
CVE-2020-25162||B. Braun Melsungen AG SpaceCom Version L81/U61 and earlier, and the Data module compactplus Versions A10 and A11中的一个XPath注入漏洞，允许未经授权的远程攻击者访问敏感信息并提升权限。
CVE-2020-25163||具有PI ProcessBook文件写入权限的远程攻击者可以注入导入OSIsoft PI Vision 2020 3.5.0之前版本的代码。如果受害者查看或与受感染的显示屏互动，也可能出现未经授权的信息披露、修改或删除。这个漏洞会影响PI系统数据和其他以受害者的用户权限访问的数据。
CVE-2020-25164|||B. Braun Melsungen AG SpaceCom Version L81/U61 and earlier, and the Data module compactplus Versions A10 and A11中的一个漏洞允许攻击者恢复管理界面的用户凭证。
CVE-2020-25165||BD Alaris PC Unit, Model 8015, Versions 9.33.1 and earlier and BD Alaris Systems Manager, Versions 4.33 and earlier 受影响的产品在BD Alaris PC Unit和BD Alaris Systems Manager的指定版本的认证过程中存在网络会话认证漏洞。如果被利用，攻击者可以通过修改传输中数据的配置头，对BD Alaris PC单元进行拒绝服务攻击。拒绝服务攻击可能导致BD Alaris PC单元的无线能力下降，导致PC单元的手动操作。
CVE-2020-25166|||对B.Braun Melsungen AG SpaceCom版本L81/U61和更早版本以及数据模块compactplus版本A10和A11的固件更新的加密签名验证不当，允许攻击者生成具有任意内容的有效固件更新，可用于篡改设备。
CVE-2020-25167||OSIsoft PI Vision 2020 3.5.0之前的版本可能会向AF属性权限不足的用户泄露信息。
CVE-2020-25168||B.Braun Melsungen AG SpaceCom版本L81/U61和更早的版本，以及数据模块compactplus版本A10和A11中的硬编码凭证，使具有命令行权限的攻击者能够访问设备的Wi-Fi模块。
CVE-2020-25169||受影响的Reolink P2P产品没有充分保护本地设备和Reolink服务器之间传输的数据。这可能允许攻击者访问敏感信息，如摄像头画面。
CVE-2020-2517||Oracle数据库服务器的ODBC数据库网关组件存在漏洞。受影响的支持版本有11.2.0.4、12.1.0.2、12.2.0.1、18c和19c。难以利用的漏洞允许拥有创建程序、创建数据库链接权限的高权限攻击者通过OracleNet进行网络访问，破坏ODBC的数据库网关。对该漏洞的成功攻击可导致对ODBC数据库网关的一些可访问数据进行未经授权的更新、插入或删除，以及未经授权导致ODBC数据库网关部分拒绝服务（部分DOS）的能力。CVSS 3.0基础得分3.3（完整性和可用性影响）。CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:L/A:L)。
CVE-2020-25170|||在B.Braun OnlineSuite Version AP 3.0和更早的版本中，通过在Excel导出中错误处理的多个输入字段，存在一个Excel宏注入漏洞。
CVE-2020-25171||受影响的富士电机V-Server Lite 3.3.24.0之前的版本存在越界写入漏洞，这可能允许攻击者远程执行任意代码。
CVE-2020-25172|||在B.Braun OnlineSuite版本AP 3.0和更早的版本中，相对路径遍历攻击允许未经认证的攻击者上传或下载任意文件。
CVE-2020-25173||具有本地网络访问权限的攻击者可以获得一个固定的密码学密钥，这可能允许在本地网络访问之外进一步破坏Reolink P2P摄像机。
CVE-2020-25174||B.Braun OnlineSuite Version AP 3.0及更早版本中的一个DLL劫持漏洞，允许本地攻击者以高权限用户的身份在系统上执行代码。
CVE-2020-25175||GE Healthcare Imaging and Ultrasound Products 可能允许在网络传输过程中暴露特定凭证。
CVE-2020-25176||罗克韦尔自动化ISaGRAF运行时版本4.x和5.x eXchange Layer（IXL）协议使用的一些命令在文件系统中执行各种文件操作。由于没有检查指向文件名的参数是否有保留字符，未经认证的远程攻击者有可能穿越应用程序的目录，这可能导致远程代码执行。
CVE-2020-25177||WECON PLC编辑器版本1.3.8及之前的版本有一个基于堆栈的缓冲区溢出漏洞，已被发现，可能允许任意代码执行。
CVE-2020-25178||ISaGRAF Workbench 使用 TCP/IP 与罗克韦尔自动化 ISaGRAF Runtime 版本 4.x 和 5.x 进行通信。该通信协议提供了各种文件系统操作，以及应用程序的上传。通过该协议传输的数据是未加密的，这可能允许未经认证的远程攻击者上传、读取和删除文件。
CVE-2020-25179||GE Healthcare Imaging and Ultrasound Products可能允许特定凭证在网络传输过程中被暴露。
CVE-2020-2518||Oracle数据库服务器的Java VM组件中存在漏洞。受影响的支持版本为11.2.0.4、12.1.0.2、12.2.0.1、18c和19c。难以利用的漏洞允许具有创建会话权限的低权限攻击者通过多种协议访问网络，从而破坏Java VM。对该漏洞的成功攻击可导致接管Java VM。CVSS 3.0基础得分7.5（保密性、完整性和可用性影响）。CVSS矢量：（CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H）。
CVE-2020-25180||Rockwell Automation ISaGRAF Runtime 4.x和5.x版本包括设置密码的功能，执行特权命令需要密码。传递给ISaGRAF Runtime的密码值是使用微小加密算法（TEA）对输入或保存的密码用固定密钥值进行加密的结果。远程、未经认证的攻击者可以将自己的加密密码传递给ISaGRAF 5 Runtime，这可能导致设备上的信息泄露。
CVE-2020-25181||WECON PLC编辑器版本1.3.8和之前的版本有一个基于堆的缓冲区溢出漏洞，已被发现，可能允许任意代码执行。
CVE-2020-25182||Rockwell Automation ISaGRAF Runtime Versions 4.x and 5.x搜索并加载DLLs作为动态库。不受控制的动态库加载可能允许本地未经认证的攻击者执行任意代码。该漏洞只影响到在微软Windows系统上运行的ISaGRAF Runtime。
CVE-2020-25183||Medtronic MyCareLink Smart 25000所有版本包含一个认证协议漏洞，用于MCL智能病人阅读器和MyCareLink Smart移动应用程序之间的认证方法容易被绕过。该漏洞允许攻击者使用其他移动设备或智能手机上的恶意应用程序对病人的智能读卡器进行认证，当在蓝牙范围内执行时，欺骗设备，使其认为与实际的智能手机应用程序进行通信。
CVE-2020-25184||Rockwell Automation ISaGRAF Runtime 4.x和5.x版本将密码以明文形式存储在与可执行文件在同一目录下的文件中。ISaGRAF Runtime读取该文件并将数据保存在一个变量中，而不做任何额外的修改。本地的、未经认证的攻击者可以破坏用户密码，导致信息泄露。
CVE-2020-25185||受影响的产品存在五个认证后缓冲区溢出的漏洞，这可能允许登录的用户在IP150（固件版本5.02.09）上远程执行任意代码。
CVE-2020-25186|||LeviStudioU Release Build 2019-09-21及之前的版本在处理参数实体时存在XXE漏洞，可能允许文件泄露。
CVE-2020-25187||Medtronic MyCareLink Smart 25000所有版本在获得授权的攻击者运行调试命令时存在漏洞，该命令被发送到阅读器，导致MCL智能阅读器堆栈中出现堆溢。堆溢出允许攻击者在MCL智能阅读器上远程执行代码，可能导致对设备的控制。
CVE-2020-25188||||由于LAquis SCADA（4.3.1.870之前的版本）存在越界读取漏洞，攻击者说服有效用户打开特制的项目文件进行利用，可以在应用程序的权限下执行代码。
CVE-2020-25189||受影响的产品存在三个基于堆栈的缓冲区溢出漏洞，这可能允许未经认证的攻击者在IP150（固件版本5.02.09）上远程执行任意代码。
CVE-2020-2519||Oracle Fusion Middleware的Oracle WebLogic Server产品（组件：控制台）存在漏洞。受影响的支持版本为10.3.6.0.0、12.1.3.0.0、12.2.1.3.0和12.2.1.4.0。容易被利用的漏洞允许未认证的攻击者通过HTTP进行网络访问，从而破坏Oracle WebLogic服务器。成功的攻击需要攻击者以外的人的互动。对该漏洞的成功攻击可导致未经授权的能力，造成Oracle WebLogic服务器的部分拒绝服务（部分DOS）。CVSS 3.0基础得分4.3（可用性影响）。CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L).
CVE-2020-25190||MOXA NPort IAW5000A-I/O固件2.1版或更低版本的内置WEB服务器以明文方式存储和传输第三方服务的凭证。
CVE-2020-25191||特定服务的API入口点默认设置了不正确的权限，允许非认证用户触发一个可以远程重启CompactRIO（20.5之前的驱动版本）的功能。
CVE-2020-25192||MOXA NPort IAW5000A-I/O固件2.1版或更低版本的内置WEB服务器允许在没有适当授权情况下显示敏感信息。
CVE-2020-25193||通过访问08A06版之前固件版本中GE Reason RT430, RT431 & RT434 GNSS时钟的硬编码加密密钥，攻击者将能够通过HTTPS连接拦截和解密加密的流量。
CVE-2020-25194||MOXA NPort IAW5000A-I/O固件2.1版或更低版本的内置WEB服务器有不当的权限管理，这可能允许具有用户权限的攻击者以管理权限执行请求。
CVE-2020-25195||Host Engineering H0-ECOM100、H2-ECOM100和H4-ECOM100模块的输入字段长度在接收配置网络服务器的输入时仅在客户端验证，这可能允许攻击者绕过检查并发送输入使设备崩溃。
CVE-2020-25196||MOXA NPort IAW5000A-I/O固件2.1版或更低版本的内置WEB服务器允许SSH/Telnet会话，这可能会受到暴力攻击以绕过验证。
CVE-2020-25197||GE Reason RT430, RT431 & RT434 GNSS时钟中的一个网页存在代码注入漏洞，在08A06版本之前的固件版本中，可能允许通过验证的远程攻击者在系统上执行任意代码。
CVE-2020-25198||MOXA NPort IAW5000A-I/O固件2.1版或更低版本的内置WEB服务器未正确实现会话固定的保护，这可能允许攻击者通过窃取用户的cookie获得会话权限并劫持它。
CVE-2020-25199||WECON LeviStudioU Release Build 2019-09-21及以前版本在处理项目文件时存在基于堆的缓冲区溢出漏洞。打开特制的项目文件可能允许攻击者利用并在应用程序的权限下执行代码。
CVE-2020-25200||*** DISPUTED ** Pritunl 1.29.2145.25允许攻击者通过一系列的/auth/session登录尝试来列举有效的VPN用户名。最初，服务器将返回错误401。然而，如果用户名是有效的，那么在20次登录尝试后，服务器将开始响应错误400。无效的用户名将无限期地收到错误401。注意：供应商对这一点提出异议，认为这不是一个漏洞。他们认为，这是一个有意的设计。
CVE-2020-25201||HashiCorp Consul Enterprise 1.7.0至1.8.4版本包括一个命名空间复制错误，可通过无限的Raft写入触发，导致拒绝服务。在1.7.9和1.8.5中得到修复。
CVE-2020-25203||Android的Framer Preview应用程序12将com.framer.viewer.FramerViewActivity暴露给其他应用程序。通过调用动作设置为android.intent.action.VIEW的意图，任何其他应用程序都能够将任何网站/网络内容加载到应用程序的上下文中，并以全屏叠加的方式显示给用户。
CVE-2020-25204||安卓的《神王》应用0.60.1向其他应用暴露了一个名为com.innogames.core.frontend.notifications.receivers.LocalNotificationBroadcastReceiver的广播接收器。这个广播接收器的目的是向玩家显示游戏中的推送通知。然而，该应用程序没有对广播接收器执行任何授权模式，允许任何应用程序发送完全可定制的游戏内推送通知。
CVE-2020-25205||通过2.8.0.2版本的Mimosa B5、B5c和C5x固件的网络控制台在/var/www/core/controller/index.php的set_banner()函数中存在存储XSS漏洞。未经认证的攻击者可将存储在设备文件系统中的/mnt/jffs2/banner.txt文件内容设置为包含任意JavaScript。然后，该文件的内容被用作向访问网络控制台登录页面的未认证用户展示的欢迎/横幅消息的一部分。该漏洞在较早的1.5.x固件版本中没有出现。
CVE-2020-25206||Mimosa B5、B5c和C5x固件的网络控制台在2.8.0.2版本中允许在Throughput、WANStats、PhyStats和QosStats API类中进行认证的命令注入。拥有网络控制台账户的攻击者可通过向受影响的端点（/core/api/calls/Throughput.php、/core/api/calls/WANStats.php、/core/api/calls/PhyStats.php、/core/api/calls/QosStats.php）发送伪造的POST请求，在受影响设备上执行操作系统指令。这导致了对有漏洞的设备的完全接管。该漏洞在较早的1.5.x固件版本中没有发生。
CVE-2020-25207||JetBrains ToolBox在1.18版之前存在通过浏览器协议处理程序执行远程代码的漏洞。
CVE-2020-25208||在2020.4.4701之前的JetBrains YouTrack，攻击者可以在没有适当权限的情况下通过REST API列举用户。
CVE-2020-25209|||在2020.3.6638之前的JetBrains YouTrack中，对一些子资源的访问控制不当，导致通过REST API泄露信息。
CVE-2020-25210|||在2020.3.7955之前的JetBrains YouTrack中，攻击者可以在没有适当访问权限的情况下访问工作流规则。
CVE-2020-25211|||在5.8.7之前的Linux内核中，能够注入conntrack netlink配置的本地攻击者可以溢出本地缓冲区，导致崩溃或触发在net/netfilter/nf_conntrack_netlink.c中的ctnetlink_parse_tuple_filter使用不正确的协议号，又称CID-1cc5ef91d2ff。
CVE-2020-25212||在5.8.3之前的Linux内核中，NFS客户端代码中的TOCTOU错配可被本地攻击者用来破坏内存或可能产生不明的其他影响，因为大小检查在fs/nfs/nfs4proc.c而不是fs/nfs/nfs4xdr.c中，又称CID-b4487b935452。
CVE-2020-25213||WordPress 6.9之前的文件管理器（wp-file-manager）插件允许远程攻击者上传和执行任意PHP代码，因为它将不安全的elFinder连接器文件重命名为具有.php扩展名。例如，这允许攻击者运行elFinder上传（或mkfile和put）命令，将PHP代码写入wp-content/plugins/wp-file-manager/lib/files/目录中。这在2020年8月和9月被疯狂利用。
CVE-2020-25214|||在Overwolf 0.149.2.30的客户端中，一个通道可以被不是端点的行为者访问或影响。
CVE-2020-25215|||yWorks yEd Desktop 3.20.1之前允许通过XML或GraphML文档进行XXE攻击。
CVE-2020-25216||yWorks yEd Desktop 3.20.1之前允许在使用XML文件和自定义样式表时通过XSL转换执行代码。
CVE-2020-25217||Grandstream GRP261x VoIP电话运行固件版本1.0.3.6(Base)时，允许在其管理Web界面中以root身份注入命令。
CVE-2020-25218||Grandstream GRP261x VoIP电话运行固件版本1.0.3.6(Base)，允许在其管理Web界面中绕过认证。
CVE-2020-25219||url::recvline in url.cpp in libproxy 0.4.x through 0.4.15允许远程HTTP服务器通过由缺乏换行符的无限流组成的响应触发不受控制的递归。这导致了堆栈耗尽。
CVE-2020-2522||Oracle Knowledge产品中的漏洞（组件：信息管理控制台）。受影响的支持版本为8.6.0-8.6.1。容易被利用的漏洞允许未认证的攻击者通过HTTP的网络访问来破坏Oracle Knowledge。成功的攻击需要攻击者以外的人的互动。对该漏洞的成功攻击可导致对某些Oracle Knowledge可访问数据的未经授权的更新、插入或删除访问。CVSS 3.0基础得分4.3（完整性影响）。CVSS向量：（CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N）。
CVE-2020-25220||Linux内核4.9.x before 4.9.233, 4.14.x before 4.14.194, and 4.19.x before 4.19.140存在一个免费使用后的问题，因为skcd->no_refcnt在CVE-2020-14356补丁的回传中没有被考虑。这与cgroups功能有关。
CVE-2020-25221||get_gate_page in mm/gup.c in the Linux kernel 5.7.x and 5.8.x before 5.8.7 allowed privilege escalation because of incorrect reference counting (causing gate page mishandling) of the struct page that back the vsyscall page.其结果是Refcount下溢。任何可以使用trace()或process_vm_readv()的64位进程都可以触发该漏洞，又称CID-9fa2dd946743。
CVE-2020-25223||| Sophos SG UTM 的 WebAdmin 在 v9.705 MR5、v9.607 MR7 和 v9.511 MR11 之前存在远程代码执行漏洞。
在 SCALANCE X-200 交换机系列（包括 SIPLUS NET 变体）（所有版本 < V5.2.5）、SCALANCE X-200IRT 交换机系列（包括 SIPLUS NET 变体）（所有版本 < V5.5.0）中发现一个漏洞。受影响设备的网络服务器包含一个可能导致缓冲区溢出的漏洞。攻击者可以通过发送特制的请求在网络服务器上造成这种情况。网络服务器可能会停止并不再恢复。
CVE-2020-25228||在LOGO！8 BM中发现一个漏洞。8 BM (including. SIPLUS variants) (All versions < V8.3).受影响设备的10005/tcp端口上的一个服务可能允许在没有授权的情况下完全访问所有服务。如果攻击者能够访问该服务，他可以获得对受影响设备的完全控制。系统手册建议保护对该端口的访问。
CVE-2020-25229|||在LOGO!8 BM (including. SIPLUS variants) (All versions < V8.3).由于使用了静态密钥，与受影响设备的通信加密容易受到重放攻击。如果使用为另一设备生成的准备好的信息，攻击者可以改变密码或改变任何受影响设备的配置。
CVE-2020-25230|||在LOGO！8 BM中发现一个漏洞。8 BM（包括SIPLUS变体）（所有版本<V8.3）中发现一个漏洞。由于在10005/tcp端口使用了过时的密码模式，攻击者可以从捕获的设备通信中提取加密密钥。
CVE-2020-25231||在LOGO！8 BM中发现一个漏洞。8 BM (including. SIPLUS variants) (All versions < V8.3), LOGO!Soft Comfort (所有版本< V8.3)。受影响设备的程序数据加密使用一个静态密钥。攻击者可利用此密钥从受保护的程序文件中提取机密信息。
CVE-2020-25232|||在 LOGO!8 BM（包括SIPLUS变体）（所有版本<V8.3）中发现一个漏洞。由于使用了不安全的随机数生成函数和过时的加密函数，攻击者可以提取与受影响设备在8080/tcp端口通信时使用的密钥。
CVE-2020-25233|||在LOGO中发现了一个漏洞!8 BM (including. SIPLUS variants) (All versions < V8.3).受影响设备的固件更新包含私人RSA密钥，该密钥被用作与设备通信加密的基础。
CVE-2020-25234||在LOGO!8 BM (including. SIPLUS variants) (All versions < V8.3), LOGO!Soft Comfort (所有版本< V8.3)。受影响的组件产生和使用的LOGO！程序文件提供了以密码保护方式保存用户定义的函数（UDF）的可能性。这种保护是在显示信息的软件中实现的。攻击者可以直接从存储的程序文件中对UDF进行反向工程。
CVE-2020-25235|||在LOGO！8 BM中发现一个漏洞。8 BM (including. SIPLUS variants) (All versions < V8.3).用于认证LOGO!网站和LOGO!访问工具的密码是以一种可恢复的格式发送的。能够访问网络流量的攻击者可以得出有效的登录信息。
CVE-2020-25236||在LOGO!8 BM (including. SIPLUS variants) (All versions)中发现一个漏洞。的控制逻辑(CL)，LOGO!8执行的控制逻辑（CL）可能被操纵，导致执行CL的设备不适当地处理操纵并崩溃。成功执行该攻击后，需要手动重置设备。
CVE-2020-25237||在SINEC NMS（所有版本<V1.0 SP1 Update 1）、SINEMA Server（所有版本<V14.0 SP2 Update 2）中发现一个漏洞。当使用zip容器将文件上传到受影响的系统时，系统没有正确检查提取的文件的相对文件路径是否仍在预定的目标目录内。有了这个漏洞，攻击者可以在受影响的系统上创建或重写任意文件。这种类型的漏洞也被称为 "Zip-Slip"。(zdi-can-12054)
CVE-2020-25238||在PCS neo（管理控制台）（所有版本<V3.1）、TIA Portal（V15、V15.1和V16）中发现一个漏洞。操纵特定文件夹中的某些文件，可能允许本地攻击者以系统权限执行代码。该安全漏洞可被在系统上拥有有效账户和有限访问权限的攻击者所利用。
CVE-2020-25239||在SINEMA远程连接服务器（所有版本<V3.0）中发现一个漏洞。网络服务器可能允许未获授权的用户通过特殊的URL进行未经授权的操作。UMC授权服务器的设置可能被攻击者改变，从而添加一个流氓服务器，以非特权用户权限进行认证。
CVE-2020-2524||Oracle Knowledge产品中的漏洞（组件：InQuira Search）。受影响的支持版本为8.6.0-8.6.3。难以利用的漏洞允许未认证的攻击者通过HTTP进行网络访问，从而破坏Oracle Knowledge。对该漏洞的成功攻击可导致未经授权的能力，导致Oracle Knowledge的挂起或经常重复崩溃（完全DOS）。CVSS 3.0基础得分5.9（可用性影响）。CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H)。
CVE-2020-25240||在SINEMA远程连接服务器（所有版本<V3.0）中发现一个漏洞。未经授权的用户可以在猜测网址时访问服务。攻击者可以影响可用性、完整性并从服务的日志和模板中获取信息。
CVE-2020-25241||在SIMATIC MV400系列（所有版本<V7.0.6）中发现一个漏洞。受影响产品的底层TCP堆栈没有正确验证进入的TCP RST包的序列号。攻击者可利用此漏洞，终止任意TCP会话。
CVE-2020-25242||在SIMATIC NET CP 343-1 Advanced (including. SIPLUS variants)（所有版本）、SIMATIC NET CP 343-1 Lean (including. SIPLUS variants)（所有版本）、SIMATIC NET CP 343-1 Standard（including. SIPLUS variants）（所有版本）发现一个漏洞。发送到TCP 102端口的特别制作的数据包可能导致受影响设备出现拒绝服务的情况。为了恢复，可能需要冷重启。
CVE-2020-25243|||在LOGO中发现一个漏洞!Soft Comfort（所有版本）中发现一个漏洞。在向受影响的软件导入被破坏的项目文件时，可能会触发zip slip漏洞。该漏洞与其他漏洞串联，最终可能导致攻击者接管系统。
CVE-2020-25244|||在LOGO中发现了一个漏洞!Soft Comfort（所有版本）中发现了一个漏洞。该软件不安全地加载库，使其容易被DLL劫持。本地攻击者成功利用该漏洞可导致接管安装该软件的系统。
CVE-2020-25245||在DIGSI 4（所有版本<V4.94 SP1 HF 1）中发现一个漏洞。%PATH%中的几个文件夹是可以被正常用户写入的。由于这些文件夹包括在搜索dlls的过程中，攻击者可以在那里放置dlls，并由SYSTEM执行代码。
CVE-2020-25247|||在Hyland OnBase到18.0.0.32和19.x到19.8.9.1000发现一个问题。写入文件时存在目录遍历，由 FileName 参数显示。
CVE-2020-25248|||在Hyland OnBase的16.0.2.83及以下版本、17.0.2.109及以下版本、18.0.0.37及以下版本、19.8.16.1000及以下版本和20.3.10.1000及以下版本发现一个问题。读取文件时存在目录遍历，正如FileName参数所显示的。
CVE-2020-25249|||在Hyland OnBase 16.0.2.83及以下版本、17.0.2.109及以下版本、18.0.0.37及以下版本、19.8.16.1000及以下版本和20.3.10.1000及以下版本发现一个问题。服务器通常只在客户端应用程序指定需要记录时才记录活动。这对于受监管行业的用例来说可能是有问题的，因为在其他情况下需要服务器端的日志记录。
CVE-2020-25250|||在Hyland OnBase 16.0.2.83及以下版本、17.0.2.109及以下版本、18.0.0.37及以下版本、19.8.16.1000及以下版本和20.3.10.1000及以下版本发现一个问题。客户端应用程序可以向服务器日志写入任意数据。
CVE-2020-25251||在 Hyland OnBase 16.0.2.83 及以下版本、17.0.2.109 及以下版本、18.0.0.37 及以下版本、19.8.16.1000 及以下版本和 20.3.10.1000 及以下版本发现一个问题。客户端认证被用于关键功能，如添加用户或检索敏感信息。
CVE-2020-25252||在Hyland OnBase的16.0.2.83及以下版本、17.0.2.109及以下版本、18.0.0.37及以下版本、19.8.16.1000及以下版本和20.3.10.1000及以下版本发现一个问题。CSRF可用于登录用户，然后执行操作，因为有默认凭证（经理或hsi账户的wstinol密码）。
CVE-2020-25253||在Hyland OnBase 16.0.2.83及以下版本、17.0.2.109及以下版本、18.0.0.37及以下版本、19.8.16.1000及以下版本和20.3.10.1000及以下版本发现一个问题。它允许SQL注入，如TableName、ColumnName、Name、UserId或Password参数所显示。
CVE-2020-25254||在 Hyland OnBase 16.0.2.83 及以下版本、17.0.2.109 及以下版本、18.0.0.37 及以下版本、19.8.16.1000 及以下版本和 20.3.10.1000 及以下版本中发现一个问题。它允许SQL注入，如TestConnection_LocalOrLinkedServer、CreateFilterFriendlyView或AddWorkViewLinkedServer所展示。
